Inhibitor,Ki_nM,IC50_nM,Kd_nM,EC50_nM,POC,Source,IMG_URL,ID_IN
CHEMBL26131,n/a,2160,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112432.png,IN0024061
CHEMBL379431,n/a,22,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50187982.png,IN0024062
4-PHENYLAMINO-3-QUINOLINECARBONITRILE DERIV.  24,n/a,220,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004519.png,IN0024063
CHEMBL56454,n/a,220,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137600.png,IN0024064
CHEMBL239996,n/a,220,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50201235.png,IN0024065
67-DIMETHOXYQUINOLINE DERIV. 9,n/a,2200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004496.png,IN0024066
CHEMBL346499,n/a,2200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50097347.png,IN0024067
CHEMBL374002,n/a,2200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50193899.png,IN0024068
CHEMBL1173310,n/a,2200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50321962.png,IN0024069
CHEMBL389451,n/a,23,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198354.png,IN0024070
7-PHENYLAMINOTHIENO[32-B]PYRIDINE-6-CARBONITRILE 16,n/a,23,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006080.png,IN0024071
AZD0530 ANALOGUE 4,n/a,230,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00012226.png,IN0024072
CHEMBL168829,n/a,230,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50097995.png,IN0024073
CHEMBL301676,n/a,230,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137592.png,IN0024074
CHEMBL299724,n/a,230,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137594.png,IN0024075
CHEMBL393150,n/a,230,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50201231.png,IN0024076
CHEMBL1765555,n/a,230,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50342387.png,IN0024077
CHEMBL295901,n/a,2300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50101081.png,IN0024078
CHEMBL283636,n/a,2300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112420.png,IN0024079
CHEMBL281774,n/a,2300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112423.png,IN0024080
CHEBI:261443,n/a,2300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50115117.png,IN0024081
CHEMBL292929,n/a,2300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137608.png,IN0024082
CHEMBL275062,n/a,2300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50291647.png,IN0024083
3-QUINOLINECARBONITRILE DERIV.  16,n/a,2300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006548.png,IN0024084
CHEMBL375904,n/a,235,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198356.png,IN0024085
CHEMBL425492,n/a,235,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198375.png,IN0024086
CHEMBL388820,n/a,235,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198381.png,IN0024087
269-TRISUBSTITUTE PURINE 8,n/a,239,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00081622.png,IN0024088
CHEMBL169043,n/a,24,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50097965.png,IN0024089
CHEMBL569256,n/a,24,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50301010.png,IN0024090
CHEMBL54574,n/a,240,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137601.png,IN0024091
CHEMBL220912,n/a,240,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50193882.png,IN0024092
CHEMBL274146,n/a,240,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50291640.png,IN0024093
7-THIENYL-3-QUINOLINECARBONITRILE 12,n/a,240,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006111.png,IN0024094
THIENO[32-B]PYRIDINE-6-CARBONITRILE 39,n/a,240,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006448.png,IN0024095
CHEMBL1173736,n/a,2420,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50321953.png,IN0024096
CHEMBL1173735,n/a,2430,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50321954.png,IN0024097
CHEMBL1765556,n/a,246,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50342388.png,IN0024098
CHEMBL283465,n/a,2460,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112417.png,IN0024099
CHEMBL231316,n/a,25,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198794.png,IN0024100
7-PHENYLAMINOTHIENO[32-B]PYRIDINE-6-CARBONITRILE 42,n/a,25,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006092.png,IN0024101
3-QUINOLINECARBONITRILE 10,n/a,25,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006124.png,IN0024102
269-TRISUBSTITUTE PURINE 3,n/a,25,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00081618.png,IN0024103
AZD0530 ANALOGUE 22,n/a,250,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00012244.png,IN0024104
67-DIMETHOXYQUINAZOLINE DERIV. 3,n/a,250,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004493.png,IN0024105
67-DIMETHOXYQUINOLINE DERIV. 17,n/a,250,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004499.png,IN0024106
CHEMBL104857,n/a,250,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132335.png,IN0024107
THIENO[32-B]PYRIDINE-6-CARBONITRILE 11,n/a,250,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006439.png,IN0024108
CHEMBL347659,n/a,2500,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50035995.png,IN0024109
CHEMBL105516,n/a,2500,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132331.png,IN0024110
THIENO[32-B]PYRIDINE-6-CARBONITRILE 8,n/a,2500,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006438.png,IN0024111
CHEMBL1172769,n/a,2550,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50321978.png,IN0024112
CHEMBL433046,n/a,26,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112418.png,IN0024113
CHEMBL220931,n/a,26,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50193881.png,IN0024114
CHEMBL565546,n/a,26,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50301008.png,IN0024115
269-TRISUBSTITUTE PURINE 4,n/a,26,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00081619.png,IN0024116
CHEMBL227859,n/a,260,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198367.png,IN0024117
CHEMBL1173298,n/a,260,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50321982.png,IN0024118
INDOLE DERIV. 16,n/a,260,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006207.png,IN0024119
CHEMBL349322,n/a,2600,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50036015.png,IN0024120
CHEMBL300830,n/a,2600,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137599.png,IN0024121
CHEMBL19389,n/a,2600,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50287071.png,IN0024122
CHEMBL469936,n/a,267,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50275814.png,IN0024123
CHEMBL1765547,n/a,269,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50342379.png,IN0024124
BENZODIOXOLE DERIV. 22,n/a,270,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006213.png,IN0024125
CHEMBL267322,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50064835.png,IN0024126
CHEMBL266442,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50064846.png,IN0024127
CHEMBL408137,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50064848.png,IN0024128
CHEMBL405059,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50067662.png,IN0024129
CHEMBL77638,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50103784.png,IN0024130
CHEBI:261486,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50115119.png,IN0024131
CHEMBL211399,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50187990.png,IN0024132
4-ANILINOQUINAZOLINE DERIV. 6D,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006501.png,IN0024133
4-PHENYLAMINO-3-QUINOLINECARBONITRILE DERIV. 18,n/a,28,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004548.png,IN0024134
CHEMBL240415,n/a,28,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50201233.png,IN0024135
4-ANILINO-7-PHENYL-3-QUINOLINECARBONITRILE 15F,n/a,28,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006486.png,IN0024136
CHEMBL24540,n/a,280,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112422.png,IN0024137
CHEMBL428631,n/a,280,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50187738.png,IN0024138
7-THIENYL-3-QUINOLINECARBONITRILE 20,n/a,280,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006118.png,IN0024139
RPR-108518A,n/a,280,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006497.png,IN0024140
CHEMBL274532,n/a,2800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50064827.png,IN0024141
CHEMBL24262,n/a,2800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112433.png,IN0024142
CHEMBL281566,n/a,2800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50287068.png,IN0024143
CHEMBL231525,n/a,282,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198799.png,IN0024144
CHEMBL211191,n/a,29,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50187986.png,IN0024145
ANILINOIMIDAZO[45-G]QUINOLINE 20C,n/a,29,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006142.png,IN0024146
4-ANILINO-7-PHENYL-3-QUINOLINECARBONITRILE 15I,n/a,29,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006489.png,IN0024147
CHEMBL286258,n/a,290,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112421.png,IN0024148
CHEBI:262063,n/a,290,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50115123.png,IN0024149
3-CYANOQUINOLINE DERIV. 11,n/a,290,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006514.png,IN0024150
CHEMBL262212,n/a,2900,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50064837.png,IN0024151
CHEMBL230815,n/a,2900,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198807.png,IN0024152
AZD0530 ANALOGUE 19,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00012241.png,IN0024153
RU85052,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00014690.png,IN0024154
4-PHENYLAMINO-3-QUINOLINECARBONITRILE DERIV. 1H,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004530.png,IN0024155
4-PHENYLAMINO-3-QUINOLINECARBONITRILE DERIV. 31M,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004564.png,IN0024156
CHEMBL281775,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112427.png,IN0024157
CHEMBL1087834,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50317232.png,IN0024158
4-ANILINO-7-PHENYL-3-QUINOLINECARBONITRILE 15H,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006488.png,IN0024159
CHEMBL102000,n/a,3.3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132160.png,IN0024160
4-ANILINO-7-PHENYL-3-QUINOLINECARBONITRILE 15G,n/a,3.3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006487.png,IN0024161
4-PHENYLAMINO-3-QUINOLINECARBONITRILE DERIV. 27,n/a,3.5,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004522.png,IN0024162
3-QUINOLINECARBONITRILE ANALOG 23,n/a,3.6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00013053.png,IN0024163
CHEMBL445319,n/a,3.6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50187985.png,IN0024164
CHEMBL211647,n/a,3.6,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50187989.png,IN0024165
4-ANILINO-7-PHENYL-3-QUINOLINECARBONITRILE 15K,n/a,3.7,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006491.png,IN0024166
4-PHENYLAMINO-3-QUINOLINECARBONITRILE DERIV. 25,n/a,3.8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004520.png,IN0024167
7-THIENYL-3-QUINOLINECARBONITRILE 14,n/a,3.8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006112.png,IN0024168
4-ANILINO-7-PHENYL-3-QUINOLINECARBONITRILE 15M,n/a,3.8,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006493.png,IN0024169
CHEMBL584054,n/a,3.9,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50301017.png,IN0024170
AZD0530 ANALOGUE 5,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00012227.png,IN0024171
CHEMBL230271,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198785.png,IN0024172
ANILINOIMIDAZO[45-G]QUINOLINE 11C,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006135.png,IN0024173
AZD0530 ANALOGUE 1,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00012223.png,IN0024174
CHEMBL367933,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50097977.png,IN0024175
CHEMBL353456,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50097983.png,IN0024176
CHEMBL352652,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50097984.png,IN0024177
CHEMBL304304,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50103062.png,IN0024178
CHEMBL42853,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50111439.png,IN0024179
CHEMBL57467,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137579.png,IN0024180
CHEMBL293319,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137593.png,IN0024181
CHEMBL59487,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137595.png,IN0024182
CHEMBL291534,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137603.png,IN0024183
CHEMBL56504,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137611.png,IN0024184
CHEMBL485304,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50267618.png,IN0024185
THIENO[32-B]-PYRIDINE-6-CARBONITRILE 14,n/a,300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006456.png,IN0024186
CHEMBL283684,n/a,3000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112419.png,IN0024187
CHEMBL541412,n/a,305,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198373.png,IN0024188
CHEMBL421025,n/a,310,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132333.png,IN0024189
3-QUINOLINECARBONITRILE DERIV. 6A,n/a,3100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006541.png,IN0024190
CHEMBL1173660,n/a,3140,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50321975.png,IN0024191
CHEMBL285441,n/a,315,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112436.png,IN0024192
CHEMBL230918,n/a,315,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198801.png,IN0024193
CHEMBL434578,n/a,32,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50193903.png,IN0024194
CHEMBL1765558,n/a,32,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50342390.png,IN0024195
3-QUINOLINECARBONITRILE DERIV. 2D,n/a,320,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00004501.png,IN0024196
CHEMBL104807,n/a,320,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132336.png,IN0024197
CHEMBL436516,n/a,320,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50193894.png,IN0024198
3-QUINOLINECARBONITRILE DERIV.  17,n/a,320,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006549.png,IN0024199
3-QUINOLINECARBONITRILE DERIV. 20,n/a,320,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006552.png,IN0024200
CHEMBL134928,n/a,3200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50029329.png,IN0024201
CHEMBL265777,n/a,3200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50103781.png,IN0024202
CHEMBL268031,n/a,3200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50291651.png,IN0024203
CHEMBL230613,n/a,33,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198808.png,IN0024204
CHEMBL1765554,n/a,330,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50342386.png,IN0024205
ANILINOIMIDAZO[45-G]QUINOLINE 11D,n/a,330,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006136.png,IN0024206
CHEMBL408655,n/a,3300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50064841.png,IN0024207
CHEMBL418274,n/a,3300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50137597.png,IN0024208
CHEMBL317871,n/a,3300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50148019.png,IN0024209
CHEMBL227376,n/a,3300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50198382.png,IN0024210
CHEMBL564008,n/a,3300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50293323.png,IN0024211
CHEMBL286993,n/a,334,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50112413.png,IN0024212
7-PHENYLAMINOTHIENO[32-B]PYRIDINE-6-CARBONITRILE 2,n/a,34,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006070.png,IN0024213
THIENO[32-B]PYRIDINE-6-CARBONITRILE 14,n/a,34,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006441.png,IN0024214
ETHYNYL-4-PHENYLAMINO-3-QUINOLINECARBONITRILE 11,n/a,34,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00006528.png,IN0024215
269-TRISUBSTITUTE PURINE 5,n/a,34,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00081620.png,IN0024216
CHEBI:261997,n/a,340,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50115116.png,IN0024217
